cw_index	dep	distance	head	cw_type	path	position	same_sent	sent_index	side	steps	text_index	wordform	token_id	type	conc_distance	conc_id	ann_3	ann_1	ann_2	ann_4	votes	rgx_lemma	right_1	right_2	right_3	right_4	count_cue	sense_1	sense_2	sense_3	sense_4	majority_sense	final_sense	collapsed_sense
heilzaam/adj/volkskrant_20021012_147/1205/R6	obj1	6	19	conflict/noun	heb->obj1:effect->[mod:#T,pc:op->obj1:CW]	R6	TRUE	21	R	4	1211	conflict	heilzaam/adj/volkskrant_20021012_147/1205	heilzaam	6	heilzaam/adj/volkskrant_20021012_147/1205/R5	TRUE	TRUE	FALSE	FALSE	2	conflict	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20031115_225/251/R1	predc	1	17	weg/noun	CW->mod:#T	R1	TRUE	22	R	1	252	weg	heilzaam/adj/volkskrant_20031115_225/251	heilzaam	1	heilzaam/adj/volkskrant_20031115_225/251/R0	TRUE	TRUE	TRUE	FALSE	3	weg	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/algemeen_dagblad_19990209_41/96/R1	obj1	1	12	uitwerking/noun	CW->mod:#T	R1	TRUE	8	R	1	97	uitwerking	heilzaam/adj/algemeen_dagblad_19990209_41/96	heilzaam	1	heilzaam/adj/algemeen_dagblad_19990209_41/96/R0	TRUE	TRUE	TRUE	FALSE	3	uitwerking	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_19990209_41/96/R4	obj1	4	9	voet/noun	uitwerking->[mod:#T,mod:op->obj1:CW]	R4	TRUE	11	R	3	100	voeten	heilzaam/adj/algemeen_dagblad_19990209_41/96	heilzaam	4	heilzaam/adj/algemeen_dagblad_19990209_41/96/R3	TRUE	TRUE	TRUE	FALSE	3	voet	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_19990519_54/52/R1	obj1	1	4	werking/noun	CW->mod:#T	R1	TRUE	7	R	1	53	werking	heilzaam/adj/algemeen_dagblad_19990519_54/52	heilzaam	1	heilzaam/adj/algemeen_dagblad_19990519_54/52/R0	TRUE	FALSE	TRUE	FALSE	2	werking	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_19990519_54/52/R4	mod	4	11	blootsvoets/adv	prijs->obj1:werking->[mod:#T,dp:loop->mod:CW]	R4	TRUE	10	R	4	56	blootsvoets	heilzaam/adj/algemeen_dagblad_19990519_54/52	heilzaam	4	heilzaam/adj/algemeen_dagblad_19990519_54/52/R3	TRUE	TRUE	TRUE	FALSE	3	blootsvoets	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_19990519_54/52/R5	dp	5	4	loop/verb	prijs->obj1:werking->[mod:#T,dp:CW]	R5	TRUE	11	R	3	57	lopen	heilzaam/adj/algemeen_dagblad_19990519_54/52	heilzaam	5	heilzaam/adj/algemeen_dagblad_19990519_54/52/R4	TRUE	FALSE	TRUE	FALSE	2	loop	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_19990703_14/495/L6	su	6	7	bloed_controle/noun	zal->vc:heb->obj1:werking->[mod:#T,su:CW]	L6	TRUE	3	L	4	489	bloedcontroles	heilzaam/adj/algemeen_dagblad_19990703_14/495	heilzaam	6	heilzaam/adj/algemeen_dagblad_19990703_14/495/L5	TRUE	FALSE	TRUE	FALSE	2	bloed_controle	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_19990703_24/148/R1	obj1	1	21	effect/noun	CW->mod:#T	R1	TRUE	19	R	1	149	effect	heilzaam/adj/algemeen_dagblad_19990703_24/148	heilzaam	1	heilzaam/adj/algemeen_dagblad_19990703_24/148/R0	TRUE	TRUE	TRUE	FALSE	3	effect	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/algemeen_dagblad_19990703_24/148/R8	cnj	8	27	politie/noun	heb->obj1:effect->[mod:#T,pc:op->obj1:werkwijze->mod:van->obj1:en->cnj:CW]	R8	TRUE	26	R	7	156	politie	heilzaam/adj/algemeen_dagblad_19990703_24/148	heilzaam	8	heilzaam/adj/algemeen_dagblad_19990703_24/148/R7	TRUE	FALSE	TRUE	FALSE	2	politie	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/algemeen_dagblad_19990703_24/148/R10	cnj	10	27	justitie/noun	heb->obj1:effect->[mod:#T,pc:op->obj1:werkwijze->mod:van->obj1:en->cnj:CW]	R10	TRUE	28	R	7	158	justitie	heilzaam/adj/algemeen_dagblad_19990703_24/148	heilzaam	10	heilzaam/adj/algemeen_dagblad_19990703_24/148/R9	TRUE	FALSE	TRUE	FALSE	2	justitie	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/algemeen_dagblad_19990827_120/7/L4	su	4	4	tik/noun	kan->vc:ben->[predc:#T,su:CW]	L4	TRUE	1	L	3	3	Tik	heilzaam/adj/algemeen_dagblad_19990827_120/7	heilzaam	4	heilzaam/adj/algemeen_dagblad_19990827_120/7/L3	TRUE	TRUE	TRUE	FALSE	3	tik	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/algemeen_dagblad_20000218_38/212/R2	predc	2	11	behandel_wijze/noun	ben->[obj2:#T,predc:CW]	R2	TRUE	17	R	2	214	behandelwijze	heilzaam/adj/algemeen_dagblad_20000218_38/212	heilzaam	2	heilzaam/adj/algemeen_dagblad_20000218_38/212/R1	TRUE	TRUE	TRUE	FALSE	3	behandel_wijze	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_2	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20000529_130/44/L4	obj1	4	19	samenleving/noun	CW->mod:die->body:ben->predc:#T	L4	TRUE	22	L	3	40	samenleving	heilzaam/adj/algemeen_dagblad_20000529_130/44	heilzaam	4	heilzaam/adj/algemeen_dagblad_20000529_130/44/L3	TRUE	TRUE	TRUE	FALSE	3	samenleving	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/algemeen_dagblad_20001223_44/390/L3	su	3	5	economie/noun	heb->obj1:werking->[mod:#T,su:CW]	L3	TRUE	9	L	3	387	economie	heilzaam/adj/algemeen_dagblad_20001223_44/390	heilzaam	3	heilzaam/adj/algemeen_dagblad_20001223_44/390/L2	TRUE	TRUE	TRUE	FALSE	3	economie	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/algemeen_dagblad_20010119_127/80/R1	obj1	1	12	werking/noun	CW->mod:#T	R1	TRUE	15	R	1	81	werking	heilzaam/adj/algemeen_dagblad_20010119_127/80	heilzaam	1	heilzaam/adj/algemeen_dagblad_20010119_127/80/R0	TRUE	FALSE	TRUE	FALSE	2	werking	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20010119_127/80/R3	obj1	3	16	St./name	werking->[mod:#T,mod:van->obj1:CW]	R3	TRUE	17	R	3	83	St.	heilzaam/adj/algemeen_dagblad_20010119_127/80	heilzaam	3	heilzaam/adj/algemeen_dagblad_20010119_127/80/R2	TRUE	FALSE	TRUE	FALSE	2	St\.	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20010119_127/80/R4	mwp	4	17	Janskruid/name	werking->[mod:#T,mod:van->obj1:St.->mwp:CW]	R4	TRUE	18	R	4	84	Janskruid	heilzaam/adj/algemeen_dagblad_20010119_127/80	heilzaam	4	heilzaam/adj/algemeen_dagblad_20010119_127/80/R3	TRUE	TRUE	TRUE	FALSE	3	Janskruid	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20010303_232/163/L4	mod	4	24	geneeskrachtig/adj	heb->obj1:werking->[mod:#T,su:bron->mod:CW]	L4	TRUE	22	L	4	159	geneeskrachtige	heilzaam/adj/algemeen_dagblad_20010303_232/163	heilzaam	4	heilzaam/adj/algemeen_dagblad_20010303_232/163/L3	FALSE	TRUE	TRUE	FALSE	2	geneeskrachtig	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20010303_232/163/R4	obj1	4	29	reuma_patiënt/noun	werking->[mod:#T,mod:op->obj1:CW]	R4	TRUE	30	R	3	167	reumapatiënten	heilzaam/adj/algemeen_dagblad_20010303_232/163	heilzaam	4	heilzaam/adj/algemeen_dagblad_20010303_232/163/R3	TRUE	TRUE	FALSE	FALSE	2	reuma_patiënt	TRUE	FALSE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20010305_23/441/R1	me	1	33	werking/noun	CW->mod:#T	R1	TRUE	24	R	1	442	werking	heilzaam/adj/algemeen_dagblad_20010305_23/441	heilzaam	1	heilzaam/adj/algemeen_dagblad_20010305_23/441/R0	TRUE	FALSE	TRUE	FALSE	2	werking	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20010305_23/441/R3	obj1	3	25	linolzuur/noun	werking->[mod:#T,mod:van->obj1:CW]	R3	TRUE	26	R	3	444	linolzuur	heilzaam/adj/algemeen_dagblad_20010305_23/441	heilzaam	3	heilzaam/adj/algemeen_dagblad_20010305_23/441/R2	TRUE	FALSE	TRUE	FALSE	2	linolzuur	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20010305_23/441/R7	obj1	7	29	hart-/noun	werking->[mod:#T,mod:van->obj1:linolzuur->mod:als->obj1:middel->mod:tegen->obj1:CW]	R7	TRUE	30	R	7	448	hart-	heilzaam/adj/algemeen_dagblad_20010305_23/441	heilzaam	7	heilzaam/adj/algemeen_dagblad_20010305_23/441/R6	TRUE	TRUE	TRUE	FALSE	3	hart\-	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20010305_23/441/R8	mwp	8	30	en/noun	werking->[mod:#T,mod:van->obj1:linolzuur->mod:als->obj1:middel->mod:tegCW->obj1:hart-->mwp:en]	R8	TRUE	31	R	8	449	en	heilzaam/adj/algemeen_dagblad_20010305_23/441	heilzaam	8	heilzaam/adj/algemeen_dagblad_20010305_23/441/R7	TRUE	FALSE	TRUE	FALSE	2	en	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20010305_23/441/R9	mwp	9	30	vaat_ziekte/noun	werking->[mod:#T,mod:van->obj1:linolzuur->mod:als->obj1:middel->mod:tegen->obj1:hart-->mwp:CW]	R9	TRUE	32	R	8	450	vaatziekten	heilzaam/adj/algemeen_dagblad_20010305_23/441	heilzaam	9	heilzaam/adj/algemeen_dagblad_20010305_23/441/R8	TRUE	TRUE	TRUE	FALSE	3	vaat_ziekte	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20011013_218/2504/L2	obj1	2	5	voeding_middel/noun	ben->predc:als->obj1:of->[cnj:#T,mod:om->obj1:CW]	L2	TRUE	7	L	5	2502	voedingsmiddel	heilzaam/adj/algemeen_dagblad_20011013_218/2504	heilzaam	2	heilzaam/adj/algemeen_dagblad_20011013_218/2504/L1	TRUE	TRUE	TRUE	FALSE	3	voeding_middel	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20011019_112/181/L6	mod	6	27	wetenschappelijk/adj	lever->mod:voor->obj1:werking->[mod:#T,obj1:bewijs->mod:CW]	L6	TRUE	26	L	5	175	wetenschappelijk	heilzaam/adj/algemeen_dagblad_20011019_112/181	heilzaam	6	heilzaam/adj/algemeen_dagblad_20011019_112/181/L5	FALSE	TRUE	TRUE	FALSE	2	wetenschappelijk	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20011019_112/181/R1	obj1	1	30	werking/noun	CW->mod:#T	R1	TRUE	33	R	1	182	werking	heilzaam/adj/algemeen_dagblad_20011019_112/181	heilzaam	1	heilzaam/adj/algemeen_dagblad_20011019_112/181/R0	TRUE	FALSE	TRUE	FALSE	2	werking	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20020220_30/396/L1	mod	1	11	medisch/adj	#T->mod:CW	L1	TRUE	10	L	1	395	medisch	heilzaam/adj/algemeen_dagblad_20020220_30/396	heilzaam	1	heilzaam/adj/algemeen_dagblad_20020220_30/396/L0	TRUE	TRUE	TRUE	FALSE	3	medisch	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20020522_63/74/L2	su	2	2	Haring/name	ben->[predc:#T,su:CW]	L2	TRUE	1	L	2	72	Haring	heilzaam/adj/algemeen_dagblad_20020522_63/74	heilzaam	2	heilzaam/adj/algemeen_dagblad_20020522_63/74/L1	TRUE	TRUE	TRUE	FALSE	3	Haring	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20020626_122/262/L2	su	2	2	Gras/name	ben->mod:en->[cnj:#T,su:CW]	L2	TRUE	1	L	3	260	Gras	heilzaam/adj/algemeen_dagblad_20020626_122/262	heilzaam	2	heilzaam/adj/algemeen_dagblad_20020626_122/262/L1	TRUE	TRUE	TRUE	FALSE	3	Gras	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20020809_49/71/R1	obj1	1	20	olijfolie/noun	bereid->obj2:chip->mod:met->[obj1:#T,obj1:CW]	R1	TRUE	18	R	4	72	olijfolie	heilzaam/adj/algemeen_dagblad_20020809_49/71	heilzaam	1	heilzaam/adj/algemeen_dagblad_20020809_49/71/R0	TRUE	TRUE	TRUE	FALSE	3	olijfolie	FALSE	TRUE	TRUE	FALSE	2	unclear	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20020928_199/1748/R1	su	1	11	water/noun	CW->mod:#T	R1	TRUE	14	R	1	1749	water	heilzaam/adj/algemeen_dagblad_20020928_199/1748	heilzaam	1	heilzaam/adj/algemeen_dagblad_20020928_199/1748/R0	TRUE	TRUE	TRUE	FALSE	3	water	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/algemeen_dagblad_20030429_78/130/L3	dp	3	3	eetfabrieken/noun	kom->dp:als->[obj1:#T,dp:CW]	L3	TRUE	8	L	3	127	eetfabrieken	heilzaam/adj/algemeen_dagblad_20030429_78/130	heilzaam	3	heilzaam/adj/algemeen_dagblad_20030429_78/130/L2	TRUE	FALSE	TRUE	FALSE	2	eetfabrieken	FALSE	TRUE	TRUE	FALSE	2	not_listed	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19990318_01_45/468/L9	su	9	9	versterking/noun	kan->vc:ben->[predc:#T,su:CW]	L9	TRUE	1	L	3	459	Versterking	heilzaam/adj/de_morgen_19990318_01_45/468	heilzaam	9	heilzaam/adj/de_morgen_19990318_01_45/468/L8	TRUE	FALSE	TRUE	FALSE	2	versterking	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_19990318_01_45/468/L6	mod	6	5	politiek/adj	kan->vc:ben->[predc:#T,su:versterking->mod:van->obj1:controle->mod:CW]	L6	TRUE	4	L	6	462	politieke	heilzaam/adj/de_morgen_19990318_01_45/468	heilzaam	6	heilzaam/adj/de_morgen_19990318_01_45/468/L5	TRUE	FALSE	TRUE	FALSE	2	politiek	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_19990318_01_45/468/L5	obj1	5	2	controle/noun	kan->vc:ben->[predc:#T,su:versterking->mod:van->obj1:CW]	L5	TRUE	5	L	5	463	controle	heilzaam/adj/de_morgen_19990318_01_45/468	heilzaam	5	heilzaam/adj/de_morgen_19990318_01_45/468/L4	TRUE	TRUE	TRUE	FALSE	3	controle	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_19990326_01_138/79/R11	su	11	2	Farma/noun	NA	R11	FALSE	NA	R	NA	90	Farma	heilzaam/adj/de_morgen_19990326_01_138/79	heilzaam	9	heilzaam/adj/de_morgen_19990326_01_138/79/R8	FALSE	TRUE	TRUE	FALSE	2	Farma	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_2	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19990911_01_22/954/L4	obj1	4	3	paddestoel/noun	kan->su:bestanddeel->[mod:#T,vc:zit->ld:in->obj1:CW]	L4	TRUE	4	L	5	950	paddestoelen	heilzaam/adj/de_morgen_19990911_01_22/954	heilzaam	4	heilzaam/adj/de_morgen_19990911_01_22/954/L3	TRUE	TRUE	TRUE	FALSE	3	paddestoel	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19990911_01_22/954/R1	su	1	2	bestanddeel/noun	CW->mod:#T	R1	TRUE	9	R	1	955	bestanddelen	heilzaam/adj/de_morgen_19990911_01_22/954	heilzaam	1	heilzaam/adj/de_morgen_19990911_01_22/954/R0	TRUE	FALSE	TRUE	FALSE	2	bestanddeel	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19990911_01_22/954/R12	obj1	12	19	kruid/noun	kan->su:bestanddeel->[mod:#T,dp:ben->predc:net->mod:als->obj1:met->obj1:CW]	R12	TRUE	20	R	7	966	kruiden	heilzaam/adj/de_morgen_19990911_01_22/954	heilzaam	12	heilzaam/adj/de_morgen_19990911_01_22/954/R11	FALSE	TRUE	TRUE	FALSE	2	kruid	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20000517_01_14/325/L7	su	7	4	psychologe/noun	trek->pc:tegen->obj1:roep_op->[mod:#T,su:CW]	L7	TRUE	3	L	4	318	psychologe	heilzaam/adj/de_morgen_20000517_01_14/325	heilzaam	7	heilzaam/adj/de_morgen_20000517_01_14/325/L6	FALSE	TRUE	TRUE	FALSE	2	psychologe	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_2	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20000627_01_85/697/R5	obj2	5	19	kapitalisme/noun	werking->[mod:#T,mod:die->body:dicht_toe->obj2:CW]	R5	TRUE	18	R	4	702	kapitalisme	heilzaam/adj/de_morgen_20000627_01_85/697	heilzaam	5	heilzaam/adj/de_morgen_20000627_01_85/697/R4	TRUE	TRUE	TRUE	FALSE	3	kapitalisme	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20000715_01_28/1255/L12	su	12	4	house_dj/noun	NA	L12	FALSE	NA	L	NA	1243	house-dj	heilzaam/adj/de_morgen_20000715_01_28/1255	heilzaam	10	heilzaam/adj/de_morgen_20000715_01_28/1255/L9	FALSE	TRUE	TRUE	FALSE	2	house_dj	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20000715_01_28/1255/L9	obj1	9	4	publiek/noun	NA	L9	FALSE	NA	L	NA	1246	publiek	heilzaam/adj/de_morgen_20000715_01_28/1255	heilzaam	7	heilzaam/adj/de_morgen_20000715_01_28/1255/L6	FALSE	TRUE	TRUE	FALSE	2	publiek	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20001205_01_40/70/R1	su	1	29	proteïnen/noun	CW->mod:#T	R1	TRUE	28	R	1	71	proteïnen	heilzaam/adj/de_morgen_20001205_01_40/70	heilzaam	1	heilzaam/adj/de_morgen_20001205_01_40/70/R0	TRUE	TRUE	TRUE	FALSE	3	proteïnen	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20010120_01_136/206/L3	su	3	28	foto/noun	heb->obj1:werking->[mod:#T,su:CW]	L3	TRUE	27	L	3	203	foto's	heilzaam/adj/de_morgen_20010120_01_136/206	heilzaam	3	heilzaam/adj/de_morgen_20010120_01_136/206/L2	TRUE	TRUE	TRUE	FALSE	3	foto	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010120_01_136/206/R4	obj1	4	32	oplage/noun	werking->[mod:#T,mod:op->obj1:CW]	R4	TRUE	34	R	3	210	oplage	heilzaam/adj/de_morgen_20010120_01_136/206	heilzaam	4	heilzaam/adj/de_morgen_20010120_01_136/206/R3	FALSE	TRUE	TRUE	FALSE	2	oplage	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010120_01_152/206/L3	su	3	28	foto/noun	heb->obj1:werking->[mod:#T,su:CW]	L3	TRUE	27	L	3	203	foto's	heilzaam/adj/de_morgen_20010120_01_152/206	heilzaam	3	heilzaam/adj/de_morgen_20010120_01_152/206/L2	TRUE	TRUE	TRUE	FALSE	3	foto	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010120_01_152/206/R1	obj1	1	28	werking/noun	CW->mod:#T	R1	TRUE	31	R	1	207	werking	heilzaam/adj/de_morgen_20010120_01_152/206	heilzaam	1	heilzaam/adj/de_morgen_20010120_01_152/206/R0	TRUE	TRUE	FALSE	FALSE	2	werking	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010120_01_152/206/R4	obj1	4	32	oplage/noun	werking->[mod:#T,mod:op->obj1:CW]	R4	TRUE	34	R	3	210	oplage	heilzaam/adj/de_morgen_20010120_01_152/206	heilzaam	4	heilzaam/adj/de_morgen_20010120_01_152/206/R3	FALSE	TRUE	TRUE	FALSE	2	oplage	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010127_01_137/1213/L8	obj1	8	37	wijn/noun	voel->obj1:effect->[mod:#T,su:wie->body:consumeer->obj1:CW]	L8	TRUE	34	L	5	1205	wijn	heilzaam/adj/de_morgen_20010127_01_137/1213	heilzaam	8	heilzaam/adj/de_morgen_20010127_01_137/1213/L7	TRUE	TRUE	TRUE	FALSE	3	wijn	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20010509_01_42/1173/L6	obj1	6	6	segment/noun	ben->[predc:#T,mod:voor->obj1:CW]	L6	TRUE	18	L	3	1167	segment	heilzaam/adj/de_morgen_20010509_01_42/1173	heilzaam	6	heilzaam/adj/de_morgen_20010509_01_42/1173/L5	TRUE	FALSE	TRUE	FALSE	2	segment	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010602_01_100/323/L3	obj1	3	22	bron/noun	CW->mod:waaraan->body:word->su:kracht->mod:#T	L3	TRUE	24	L	4	320	bron	heilzaam/adj/de_morgen_20010602_01_100/323	heilzaam	3	heilzaam/adj/de_morgen_20010602_01_100/323/L2	TRUE	TRUE	TRUE	FALSE	3	bron	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_2	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20020911_01_161/283/R6	obj1	6	34	functioneer/verb	heb->obj1:invloed->[mod:#T,pc:op->obj1:CW]	R6	TRUE	36	R	4	289	functioneren	heilzaam/adj/de_morgen_20020911_01_161/283	heilzaam	6	heilzaam/adj/de_morgen_20020911_01_161/283/R5	FALSE	TRUE	TRUE	FALSE	2	functioneer	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
