token_id	lemma	confidence	original_sense	agree_fct	NOTA	majority
blik/noun/volkskrant_19990811_20/629	blik	4	blik_1	majority	Sense	Agrees
blik/noun/volkskrant_19990811_20/629	blik	2	blik_2	minority	Sense	Disagrees
blik/noun/volkskrant_19990811_20/629	blik	3	blik_1	majority	Sense	Agrees
blik/noun/volkskrant_20001026_164/616	blik	3	blik_1	minority	Sense	Disagrees
blik/noun/volkskrant_20001026_164/616	blik	3	blik_2	majority	Sense	Agrees
blik/noun/volkskrant_20001026_164/616	blik	2	blik_2	majority	Sense	Agrees
blik/noun/volkskrant_20001107_44/151	blik	4	blik_1	majority	Sense	Agrees
blik/noun/volkskrant_20001107_44/151	blik	2	blik_2	minority	Sense	Disagrees
blik/noun/volkskrant_20001107_44/151	blik	2	blik_1	majority	Sense	Agrees
blik/noun/volkskrant_20010108_93/413	blik	4	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20010108_93/413	blik	5	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20010108_93/413	blik	4	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20010428_212/475	blik	4	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20010428_212/475	blik	5	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20010428_212/475	blik	3	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20020119_157/995	blik	4	blik_1	majority	Sense	Agrees
blik/noun/volkskrant_20020119_157/995	blik	2	blik_3	minority	Sense	Disagrees
blik/noun/volkskrant_20020119_157/995	blik	2	blik_1	majority	Sense	Agrees
blik/noun/volkskrant_20020508_179/829	blik	5	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20020508_179/829	blik	5	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20020508_179/829	blik	4	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20020718_137/153	blik	2	blik_3	none	Sense	Disagrees
blik/noun/volkskrant_20020718_137/153	blik	4	blik_2	none	Sense	Disagrees
blik/noun/volkskrant_20020718_137/153	blik	4	blik_1	none	Sense	Disagrees
blik/noun/volkskrant_20020921_187/962	blik	4	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20020921_187/962	blik	5	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20020921_187/962	blik	4	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20030915_23/311	blik	4	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20030915_23/311	blik	4	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20030915_23/311	blik	4	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20040618_104/304	blik	4	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20040618_104/304	blik	4	blik_1	full	Sense	Agrees
blik/noun/volkskrant_20040618_104/304	blik	3	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_19990612_187/586	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_19990612_187/586	blik	2	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_19990612_187/586	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_19990703_62/2583	blik	4	blik_1	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_19990703_62/2583	blik	2	blik_2	majority	Sense	Agrees
blik/noun/algemeen_dagblad_19990703_62/2583	blik	4	blik_2	majority	Sense	Agrees
blik/noun/algemeen_dagblad_19991202_6/43	blik	5	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_19991202_6/43	blik	2	blik_2	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_19991202_6/43	blik	3	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20000503_146/8	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20000503_146/8	blik	3	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20000503_146/8	blik	4	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20000523_133/175	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20000523_133/175	blik	3	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20000523_133/175	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20000624_124/38	blik	5	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20000624_124/38	blik	1	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20000624_124/38	blik	3	blik_2	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20000722_94/167	blik	4	blik_5	full	Sense	Agrees
blik/noun/algemeen_dagblad_20000722_94/167	blik	3	blik_5	full	Sense	Agrees
blik/noun/algemeen_dagblad_20000722_94/167	blik	4	blik_5	full	Sense	Agrees
blik/noun/algemeen_dagblad_20000726_1/619	blik	3	blik_3	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20000726_1/619	blik	1	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20000726_1/619	blik	4	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20001125_27/279	blik	5	blik_1	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20001125_27/279	blik	2	blik_2	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20001125_27/279	blik	4	blik_2	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20010208_116/425	blik	5	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20010208_116/425	blik	2	blik_2	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20010208_116/425	blik	3	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20010519_92/1046	blik	5	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20010519_92/1046	blik	0	geen	minority	None of the above	Disagrees
blik/noun/algemeen_dagblad_20010519_92/1046	blik	2	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20010602_16/299	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20010602_16/299	blik	4	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20010602_16/299	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20011023_80/436	blik	4	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20011023_80/436	blik	3	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20011023_80/436	blik	3	blik_2	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20011208_180/1564	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20011208_180/1564	blik	3	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20011208_180/1564	blik	4	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20030408_47/92	blik	5	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20030408_47/92	blik	3	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20030408_47/92	blik	3	blik_3	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20030804_09/149	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20030804_09/149	blik	3	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20030804_09/149	blik	5	blik_1	full	Sense	Agrees
blik/noun/parool_19990116_32/768	blik	5	blik_1	minority	Sense	Disagrees
blik/noun/parool_19990116_32/768	blik	4	blik_3	majority	Sense	Agrees
blik/noun/parool_19990116_32/768	blik	5	blik_3	majority	Sense	Agrees
blik/noun/parool_19990220_113/34	blik	5	blik_1	majority	Sense	Agrees
blik/noun/parool_19990220_113/34	blik	2	blik_1	majority	Sense	Agrees
blik/noun/parool_19990220_113/34	blik	4	blik_2	minority	Sense	Disagrees
blik/noun/parool_19990305_34/39	blik	5	blik_1	majority	Sense	Agrees
blik/noun/parool_19990305_34/39	blik	1	blik_3	minority	Sense	Disagrees
blik/noun/parool_19990305_34/39	blik	3	blik_1	majority	Sense	Agrees
blik/noun/parool_19990313_34/35	blik	5	blik_1	full	Sense	Agrees
blik/noun/parool_19990313_34/35	blik	4	blik_1	full	Sense	Agrees
blik/noun/parool_19990313_34/35	blik	5	blik_1	full	Sense	Agrees
blik/noun/parool_19990508_28/633	blik	5	blik_1	majority	Sense	Agrees
blik/noun/parool_19990508_28/633	blik	4	blik_1	majority	Sense	Agrees
blik/noun/parool_19990508_28/633	blik	4	blik_2	minority	Sense	Disagrees
blik/noun/parool_19990930_45/30	blik	5	blik_5	majority	Sense	Agrees
blik/noun/parool_19990930_45/30	blik	1	blik_4	minority	Sense	Disagrees
blik/noun/parool_19990930_45/30	blik	4	blik_5	majority	Sense	Agrees
blik/noun/parool_20000108_76/1386	blik	5	blik_1	full	Sense	Agrees
blik/noun/parool_20000108_76/1386	blik	3	blik_1	full	Sense	Agrees
blik/noun/parool_20000108_76/1386	blik	4	blik_1	full	Sense	Agrees
blik/noun/parool_20000126_115/457	blik	5	blik_1	full	Sense	Agrees
blik/noun/parool_20000126_115/457	blik	3	blik_1	full	Sense	Agrees
blik/noun/parool_20000126_115/457	blik	5	blik_1	full	Sense	Agrees
blik/noun/parool_20000401_116/145	blik	5	blik_1	minority	Sense	Disagrees
blik/noun/parool_20000401_116/145	blik	3	blik_3	majority	Sense	Agrees
blik/noun/parool_20000401_116/145	blik	5	blik_3	majority	Sense	Agrees
blik/noun/parool_20000415_124/124	blik	5	blik_1	full	Sense	Agrees
blik/noun/parool_20000415_124/124	blik	4	blik_1	full	Sense	Agrees
blik/noun/parool_20000415_124/124	blik	4	blik_1	full	Sense	Agrees
blik/noun/parool_20000816_78/305	blik	5	blik_1	majority	Sense	Agrees
blik/noun/parool_20000816_78/305	blik	2	blik_1	majority	Sense	Agrees
blik/noun/parool_20000816_78/305	blik	5	blik_2	minority	Sense	Disagrees
blik/noun/parool_20000901_63/874	blik	5	blik_5	full	Sense	Agrees
blik/noun/parool_20000901_63/874	blik	4	blik_5	full	Sense	Agrees
blik/noun/parool_20000901_63/874	blik	5	blik_5	full	Sense	Agrees
blik/noun/parool_20001122_99/459	blik	5	blik_1	majority	Sense	Agrees
blik/noun/parool_20001122_99/459	blik	3	blik_1	majority	Sense	Agrees
blik/noun/parool_20001122_99/459	blik	4	blik_2	minority	Sense	Disagrees
blik/noun/parool_20001223_118/2811	blik	4	blik_5	full	Sense	Agrees
blik/noun/parool_20001223_118/2811	blik	3	blik_5	full	Sense	Agrees
blik/noun/parool_20001223_118/2811	blik	3	blik_5	full	Sense	Agrees
blik/noun/parool_20010110_130/922	blik	5	blik_4	full	Sense	Agrees
blik/noun/parool_20010110_130/922	blik	4	blik_4	full	Sense	Agrees
blik/noun/parool_20010110_130/922	blik	5	blik_4	full	Sense	Agrees
blik/noun/parool_20010519_120/49	blik	5	blik_1	full	Sense	Agrees
blik/noun/parool_20010519_120/49	blik	3	blik_1	full	Sense	Agrees
blik/noun/parool_20010519_120/49	blik	5	blik_1	full	Sense	Agrees
blik/noun/parool_20010707_26/325	blik	5	blik_1	full	Sense	Agrees
blik/noun/parool_20010707_26/325	blik	4	blik_1	full	Sense	Agrees
blik/noun/parool_20010707_26/325	blik	4	blik_1	full	Sense	Agrees
blik/noun/parool_20010827_96/106	blik	5	blik_5	majority	Sense	Agrees
blik/noun/parool_20010827_96/106	blik	4	blik_5	majority	Sense	Agrees
blik/noun/parool_20010827_96/106	blik	5	blik_4	minority	Sense	Disagrees
blik/noun/parool_20011224_24/860	blik	5	blik_1	majority	Sense	Agrees
blik/noun/parool_20011224_24/860	blik	3	blik_1	majority	Sense	Agrees
blik/noun/parool_20011224_24/860	blik	2	blik_2	minority	Sense	Disagrees
blik/noun/parool_20020129_90/895	blik	5	blik_1	full	Sense	Agrees
blik/noun/parool_20020129_90/895	blik	4	blik_1	full	Sense	Agrees
blik/noun/parool_20020129_90/895	blik	4	blik_1	full	Sense	Agrees
blik/noun/parool_20020413_3209/15	blik	5	blik_1	minority	Sense	Disagrees
blik/noun/parool_20020413_3209/15	blik	2	blik_2	majority	Sense	Agrees
blik/noun/parool_20020413_3209/15	blik	4	blik_2	majority	Sense	Agrees
blik/noun/parool_20021008_48/217	blik	5	blik_1	majority	Sense	Agrees
blik/noun/parool_20021008_48/217	blik	2	blik_3	minority	Sense	Disagrees
blik/noun/parool_20021008_48/217	blik	1	blik_1	majority	Sense	Agrees
blik/noun/parool_20030628_105/291	blik	5	blik_1	majority	Sense	Agrees
blik/noun/parool_20030628_105/291	blik	2	blik_2	minority	Sense	Disagrees
blik/noun/parool_20030628_105/291	blik	3	blik_1	majority	Sense	Agrees
blik/noun/parool_20031210_15/216	blik	5	blik_1	minority	Sense	Disagrees
blik/noun/parool_20031210_15/216	blik	4	blik_2	majority	Sense	Agrees
blik/noun/parool_20031210_15/216	blik	4	blik_2	majority	Sense	Agrees
blik/noun/algemeen_dagblad_19990422_164/300	blik	4	blik_5	full	Sense	Agrees
blik/noun/algemeen_dagblad_19990422_164/300	blik	4	blik_5	full	Sense	Agrees
blik/noun/algemeen_dagblad_19990422_164/300	blik	4	blik_5	full	Sense	Agrees
blik/noun/algemeen_dagblad_19990624_156/196	blik	1	blik_5	none	Sense	Disagrees
blik/noun/algemeen_dagblad_19990624_156/196	blik	5	blik_1	none	Sense	Disagrees
blik/noun/algemeen_dagblad_19990624_156/196	blik	5	blik_3	none	Sense	Disagrees
blik/noun/algemeen_dagblad_20000127_0/643	blik	2	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20000127_0/643	blik	5	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20000127_0/643	blik	5	blik_2	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20000512_74/1129	blik	3	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20000512_74/1129	blik	5	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20000512_74/1129	blik	5	blik_2	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20000519_4/34	blik	3	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20000519_4/34	blik	5	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20000519_4/34	blik	5	blik_2	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20000906_11/657	blik	3	blik_3	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20000906_11/657	blik	4	blik_1	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20000906_11/657	blik	3	blik_3	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20001219_34/803	blik	3	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20001219_34/803	blik	5	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20001219_34/803	blik	5	blik_2	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20010119_151/458	blik	5	blik_6	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20010119_151/458	blik	4	blik_5	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20010119_151/458	blik	4	blik_5	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20010220_129/330	blik	3	blik_3	full	Sense	Agrees
blik/noun/algemeen_dagblad_20010220_129/330	blik	5	blik_3	full	Sense	Agrees
blik/noun/algemeen_dagblad_20010220_129/330	blik	4	blik_3	full	Sense	Agrees
blik/noun/algemeen_dagblad_20011005_100/51	blik	4	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20011005_100/51	blik	5	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20011005_100/51	blik	2	blik_3	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20020118_123/554	blik	3	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20020118_123/554	blik	4	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20020118_123/554	blik	3	blik_3	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20020220_145/61	blik	2	blik_3	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20020220_145/61	blik	5	blik_1	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20020220_145/61	blik	5	blik_3	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20020302_167/122	blik	3	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20020302_167/122	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20020302_167/122	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20020528_113/740	blik	3	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20020528_113/740	blik	4	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20020528_113/740	blik	5	blik_1	full	Sense	Agrees
blik/noun/algemeen_dagblad_20020706_112/517	blik	3	blik_1	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20020706_112/517	blik	5	blik_2	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20020706_112/517	blik	5	blik_2	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20020923_87/368	blik	4	blik_5	full	Sense	Agrees
blik/noun/algemeen_dagblad_20020923_87/368	blik	4	blik_5	full	Sense	Agrees
blik/noun/algemeen_dagblad_20020923_87/368	blik	5	blik_5	full	Sense	Agrees
blik/noun/algemeen_dagblad_20040529_117/317	blik	2	blik_2	minority	Sense	Disagrees
blik/noun/algemeen_dagblad_20040529_117/317	blik	4	blik_1	majority	Sense	Agrees
blik/noun/algemeen_dagblad_20040529_117/317	blik	4	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_19990127_01_173/470	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_19990127_01_173/470	blik	5	blik_1	full	Sense	Agrees
blik/noun/de_morgen_19990127_01_173/470	blik	5	blik_1	full	Sense	Agrees
blik/noun/de_morgen_19991023_01_16/96	blik	3	blik_3	full	Sense	Agrees
blik/noun/de_morgen_19991023_01_16/96	blik	5	blik_3	full	Sense	Agrees
blik/noun/de_morgen_19991023_01_16/96	blik	4	blik_3	full	Sense	Agrees
blik/noun/de_morgen_19991217_01_73/301	blik	2	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_19991217_01_73/301	blik	5	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_19991217_01_73/301	blik	5	blik_2	minority	Sense	Disagrees
blik/noun/de_morgen_20000205_01_92/457	blik	2	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000205_01_92/457	blik	5	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000205_01_92/457	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000614_01_75/180	blik	3	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000614_01_75/180	blik	5	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000614_01_75/180	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000812_01_109/2937	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000812_01_109/2937	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000812_01_109/2937	blik	5	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000909_01_12/1883	blik	3	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000909_01_12/1883	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000909_01_12/1883	blik	5	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20001202_01_86/1427	blik	3	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20001202_01_86/1427	blik	5	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20001202_01_86/1427	blik	4	blik_2	minority	Sense	Disagrees
blik/noun/de_morgen_20010209_01_196/791	blik	2	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20010209_01_196/791	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20010209_01_196/791	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20010224_01_171/331	blik	5	blik_6	minority	Sense	Disagrees
blik/noun/de_morgen_20010224_01_171/331	blik	4	blik_5	majority	Sense	Agrees
blik/noun/de_morgen_20010224_01_171/331	blik	5	blik_5	majority	Sense	Agrees
blik/noun/de_morgen_20010414_01_75/44	blik	4	blik_6	majority	Sense	Agrees
blik/noun/de_morgen_20010414_01_75/44	blik	4	blik_4	minority	Sense	Disagrees
blik/noun/de_morgen_20010414_01_75/44	blik	5	blik_6	majority	Sense	Agrees
blik/noun/de_morgen_20010511_01_27/423	blik	2	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20010511_01_27/423	blik	4	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20010511_01_27/423	blik	4	blik_3	minority	Sense	Disagrees
blik/noun/de_morgen_20010915_01_114/40	blik	3	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20010915_01_114/40	blik	5	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20010915_01_114/40	blik	4	blik_3	minority	Sense	Disagrees
blik/noun/de_morgen_20011128_01_8/868	blik	2	blik_2	full	Sense	Agrees
blik/noun/de_morgen_20011128_01_8/868	blik	5	blik_2	full	Sense	Agrees
blik/noun/de_morgen_20011128_01_8/868	blik	4	blik_2	full	Sense	Agrees
blik/noun/de_morgen_20020327_01_60/389	blik	2	blik_3	full	Sense	Agrees
blik/noun/de_morgen_20020327_01_60/389	blik	5	blik_3	full	Sense	Agrees
blik/noun/de_morgen_20020327_01_60/389	blik	5	blik_3	full	Sense	Agrees
blik/noun/de_morgen_20020422_01_106/386	blik	3	blik_1	minority	Sense	Disagrees
blik/noun/de_morgen_20020422_01_106/386	blik	5	blik_3	majority	Sense	Agrees
blik/noun/de_morgen_20020422_01_106/386	blik	3	blik_3	majority	Sense	Agrees
blik/noun/de_morgen_20020504_01_120/36	blik	3	blik_1	minority	Sense	Disagrees
blik/noun/de_morgen_20020504_01_120/36	blik	4	blik_3	majority	Sense	Agrees
blik/noun/de_morgen_20020504_01_120/36	blik	3	blik_3	majority	Sense	Agrees
blik/noun/de_morgen_20021112_01_94/328	blik	3	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20021112_01_94/328	blik	4	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20021112_01_94/328	blik	2	blik_3	minority	Sense	Disagrees
blik/noun/de_morgen_20030307_01_53/70	blik	2	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20030307_01_53/70	blik	5	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20030307_01_53/70	blik	5	blik_2	minority	Sense	Disagrees
blik/noun/de_morgen_20030802_01_26/67	blik	3	blik_3	full	Sense	Agrees
blik/noun/de_morgen_20030802_01_26/67	blik	4	blik_3	full	Sense	Agrees
blik/noun/de_morgen_20030802_01_26/67	blik	4	blik_3	full	Sense	Agrees
blik/noun/de_morgen_20040510_01_23/274	blik	3	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20040510_01_23/274	blik	4	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20040510_01_23/274	blik	3	blik_3	minority	Sense	Disagrees
blik/noun/de_morgen_20040720_01_11/351	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20040720_01_11/351	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20040720_01_11/351	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20041123_01_110/519	blik	2	blik_2	majority	Sense	Agrees
blik/noun/de_morgen_20041123_01_110/519	blik	4	blik_1	minority	Sense	Disagrees
blik/noun/de_morgen_20041123_01_110/519	blik	5	blik_2	majority	Sense	Agrees
blik/noun/de_morgen_19990821_01_67/267	blik	5	blik_1	full	Sense	Agrees
blik/noun/de_morgen_19990821_01_67/267	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_19990821_01_67/267	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20000520_01_107/886	blik	5	blik_3	majority	Sense	Agrees
blik/noun/de_morgen_20000520_01_107/886	blik	2	blik_3	majority	Sense	Agrees
blik/noun/de_morgen_20000520_01_107/886	blik	2	blik_2	minority	Sense	Disagrees
blik/noun/de_morgen_20001028_01_144/491	blik	5	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20001028_01_144/491	blik	4	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20001028_01_144/491	blik	2	blik_1	full	Sense	Agrees
blik/noun/de_morgen_20010301_01_60/738	blik	5	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20010301_01_60/738	blik	4	blik_3	minority	Sense	Disagrees
blik/noun/de_morgen_20010301_01_60/738	blik	3	blik_1	majority	Sense	Agrees
blik/noun/de_morgen_20010330_01_74/580	blik	0	blik_3	majority	Sense	Agrees
